Sample ID,Ammonium,Ammonium std,BG province,Basis,Campaign,Chlorophyll a,Date,Date/Time,Depth Layer,Depth Layer Zone,Depth bathy,Depth bottom,Depth nominal,Depth top,Event,Functional Evenness,Functional Richness,Iron,Iron std,Latitude,Longitude,MHW category,MHW count,MP biome,Max Lyapunov Exp,Method/Device,Net PP carbon,Net PP carbon 30,Nitrate,Nitrate std,Nitrite,Nitrite std,OS region,Okubo-Weiss,Particulate Inorganic Carbon,Particulate Organic Carbon,Phosphate max,Phosphate median,Phosphate min,Radiation,Radiation 30,Radiation 8.1,Radiation 8.2,Residence time,SILVA_Chao,SILVA_Shannon,SILVA_ace,SILVA_func_diversity,SILVA_species_rich,SS Fluorescence,SS Quantum Fluorescence,SS Temp Grad,Sea Ice Conc,Sea Ice Free Days,Sea Ice Free End,Sea Ice Free Start,Sea Surface Chl a,Sea Surface Temp,Season,Shannon_D_mean_all,Shannon_D_mean_grp,Shannon_D_month_all,Shannon_D_month_grp,Shannon_P_mean,Shannon_P_month,Station,Strain Sub-mesoscale,Sunshine Duration,Time of Day,Total Suspended Matter,Year,u,v
TARA_N000001862,0.00623687,0.003466479,"South Pacific Subtropical Gyre Province, North and South",SV Tara,TARA_20110520Z,14.1518,2011-06-15,2011-06-15 20:34:00,SRF,Surface Water,-3615.0,7.0,5,3.0,TARA_20110615T2034Z_112_EVENT_NET,0.733239582,16501.9,0.000157501,5.1498e-05,-23.2166,-129.6234,,0,Trades Biome,0.040113,"Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5",,119.018,0.022861806,0.007813235,0.017828043,0.004852901,South Pacific Ocean,-0.120564,0.0001126510724134,23.1659679412842,0.1425,0.14225,0.142,31.916397,30.812738,30.66628,29.302001953125,11.083333,4080.856211,6.520954544,4020.66708,7.120657847,2653.47,0.87312,2.098568936,0.23901,0.0,365.0,365.0,1.0,0.0281323380768299,24.303862,autumn,0.441733,0.695267,0.535696,0.785646,0.155786,0.056896,TARA_112,1.502e-06,643.0,day,0.0334747992455959,2011,-5.293649,-4.682669
TARA_N000001865,0.00623687,0.003466479,"South Pacific Subtropical Gyre Province, North and South",SV Tara,TARA_20110520Z,14.1518,2011-06-15,2011-06-15 21:00:00,DCM,Deep Chlorophyll Maximum,-3615.0,172.0,170,168.0,TARA_20110615T2100Z_112_EVENT_NET,0.732475849,17754.0,0.000157501,5.1498e-05,-23.2142,-129.6312,,0,Trades Biome,0.040113,"Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5",,120.8215,0.022861806,0.007813235,0.017828043,0.004852901,South Pacific Ocean,-0.120564,0.0001126510724134,23.1659679412842,0.12,0.1175,0.115,31.916397,30.812738,30.66628,29.302001953125,11.083333,4437.25988,6.577501662,4283.307407,7.166811006,2987.17,0.77993,2.098568936,0.23901,0.0,365.0,365.0,1.0,0.0281323380768299,24.303862,autumn,0.441733,0.695267,0.535696,0.785646,0.155786,0.056896,TARA_112,1.502e-06,643.0,day,0.0334747992455959,2011,-5.293649,-4.682669
TARA_P100001459,0.00623687,0.003466479,"South Pacific Subtropical Gyre Province, North and South",SV Tara,TARA_20110520Z,14.1518,2011-06-16,2011-06-16 04:42:00,ZZZ,Marine Water,-3615.0,500.0,300-500,300.0,TARA_20110616T0442Z_112_EVENT_NET,,,0.000157501,5.1498e-05,-23.1596,-129.6792,,0,Trades Biome,0.040113,"Multiple opening/closing net, 300 µm meshsize",,,0.022861806,0.007813235,0.017828043,0.004852901,South Pacific Ocean,-0.120564,0.000110983466584,23.2365274429321,0.9855,0.9855,0.9855,32.526,31.115196,31.39427,30.2322959899902,11.083333,,,,,,,2.098568936,0.23901,0.0,365.0,365.0,1.0,0.0289939753711224,24.331825,autumn,,,,,,,TARA_112,1.502e-06,643.0,night,0.0336356647312641,2011,-5.293649,-4.682669
TARA_P100001451,0.00623687,0.003466479,"South Pacific Subtropical Gyre Province, North and South",SV Tara,TARA_20110520Z,14.1518,2011-06-16,2011-06-16 04:42:00,ZZZ,Marine Water,-3615.0,120.0,0-120,0.0,TARA_20110616T0442Z_112_EVENT_NET,,,0.000157501,5.1498e-05,-23.1596,-129.6792,,0,Trades Biome,0.040113,"Multiple opening/closing net, 300 µm meshsize",,,0.022861806,0.007813235,0.017828043,0.004852901,South Pacific Ocean,-0.120564,0.000110983466584,23.2365274429321,0.145,0.142,0.14,32.526,31.115196,31.39427,30.2322959899902,11.083333,,,,,,,2.098568936,0.23901,0.0,365.0,365.0,1.0,0.0289939753711224,24.331825,autumn,,,,,,,TARA_112,1.502e-06,643.0,night,0.0336356647312641,2011,-5.293649,-4.682669
TARA_P100001454,0.00623687,0.003466479,"South Pacific Subtropical Gyre Province, North and South",SV Tara,TARA_20110520Z,14.1518,2011-06-16,2011-06-16 04:42:00,ZZZ,Marine Water,-3615.0,600.0,500-600,500.0,TARA_20110616T0442Z_112_EVENT_NET,,,0.000157501,5.1498e-05,-23.1596,-129.6792,,0,Trades Biome,0.040113,"Multiple opening/closing net, 300 µm meshsize",,,0.022861806,0.007813235,0.017828043,0.004852901,South Pacific Ocean,-0.120564,0.000110983466584,23.2365274429321,,,,32.526,31.115196,31.39427,30.2322959899902,11.083333,,,,,,,2.098568936,0.23901,0.0,365.0,365.0,1.0,0.0289939753711224,24.331825,autumn,,,,,,,TARA_112,1.502e-06,643.0,night,0.0336356647312641,2011,-5.293649,-4.682669
TARA_P100001453,0.00623687,0.003466479,"South Pacific Subtropical Gyre Province, North and South",SV Tara,TARA_20110520Z,14.1518,2011-06-16,2011-06-16 04:42:00,ZZZ,Marine Water,-3615.0,200.0,120-200,120.0,TARA_20110616T0442Z_112_EVENT_NET,,,0.000157501,5.1498e-05,-23.1596,-129.6792,,0,Trades Biome,0.040113,"Multiple opening/closing net, 300 µm meshsize",,,0.022861806,0.007813235,0.017828043,0.004852901,South Pacific Ocean,-0.120564,0.000110983466584,23.2365274429321,0.145,0.12,0.109,32.526,31.115196,31.39427,30.2322959899902,11.083333,,,,,,,2.098568936,0.23901,0.0,365.0,365.0,1.0,0.0289939753711224,24.331825,autumn,,,,,,,TARA_112,1.502e-06,643.0,night,0.0336356647312641,2011,-5.293649,-4.682669
TARA_P100001458,0.00623687,0.003466479,"South Pacific Subtropical Gyre Province, North and South",SV Tara,TARA_20110520Z,14.1518,2011-06-16,2011-06-16 04:42:00,ZZZ,Marine Water,-3615.0,300.0,200-300,200.0,TARA_20110616T0442Z_112_EVENT_NET,,,0.000157501,5.1498e-05,-23.1596,-129.6792,,0,Trades Biome,0.040113,"Multiple opening/closing net, 300 µm meshsize",,,0.022861806,0.007813235,0.017828043,0.004852901,South Pacific Ocean,-0.120564,0.000110983466584,23.2365274429321,0.1395,0.1395,0.1395,32.526,31.115196,31.39427,30.2322959899902,11.083333,,,,,,,2.098568936,0.23901,0.0,365.0,365.0,1.0,0.0289939753711224,24.331825,autumn,,,,,,,TARA_112,1.502e-06,643.0,night,0.0336356647312641,2011,-5.293649,-4.682669
TARA_G100010153,,,"South Pacific Subtropical Gyre Province, North and South",SV Tara,TARA_20110520Z,15.7269,2011-06-17,2011-06-17 00:37:00,MES,Marine Water Mesopelagic Zone,-3454.0,802.0,800,798.0,TARA_20110617T0040Z_999_EVENT_CAST,,,,,-23.2952,-131.7876,,0,Trades Biome,,Rosette Vertical Sampling System,,,,,,,South Pacific Ocean,,0.0001294266839977,23.245174407959,,,,32.378002,28.615536,28.60488,27.7084894180298,,,,,,,,,0.011245,0.0,365.0,365.0,1.0,0.0295491646975279,24.373411,autumn,,,,,,,TARA_999,3.472e-06,642.0,day,0.0334793198853731,2011,,
TARA_G100010152,,,"South Pacific Subtropical Gyre Province, North and South",SV Tara,TARA_20110520Z,15.7269,2011-06-17,2011-06-17 00:37:00,MES,Marine Water Mesopelagic Zone,-3454.0,702.0,700,698.0,TARA_20110617T0040Z_999_EVENT_CAST,,,,,-23.2952,-131.7876,,0,Trades Biome,,Rosette Vertical Sampling System,,,,,,,South Pacific Ocean,,0.0001294266839977,23.245174407959,,,,32.378002,28.615536,28.60488,27.7084894180298,,,,,,,,,0.011245,0.0,365.0,365.0,1.0,0.0295491646975279,24.373411,autumn,,,,,,,TARA_999,3.472e-06,642.0,day,0.0334793198853731,2011,,
TARA_G100010151,,,"South Pacific Subtropical Gyre Province, North and South",SV Tara,TARA_20110520Z,15.7269,2011-06-17,2011-06-17 00:37:00,MES,Marine Water Mesopelagic Zone,-3454.0,602.0,600,598.0,TARA_20110617T0040Z_999_EVENT_CAST,,,,,-23.2952,-131.7876,,0,Trades Biome,,Rosette Vertical Sampling System,,,,,,,South Pacific Ocean,,0.0001294266839977,23.245174407959,,,,32.378002,28.615536,28.60488,27.7084894180298,,,,,,,,,0.011245,0.0,365.0,365.0,1.0,0.0295491646975279,24.373411,autumn,,,,,,,TARA_999,3.472e-06,642.0,day,0.0334793198853731,2011,,
TARA_G100009911,,,"South Pacific Subtropical Gyre Province, North and South",SV Tara,TARA_20110520Z,15.7269,2011-06-17,2011-06-17 00:37:00,SRF,Surface Water,-3454.0,7.0,5,3.0,TARA_20110617T0040Z_999_EVENT_CAST,,,,,-23.2952,-131.7876,,0,Trades Biome,,Rosette Vertical Sampling System,,,,,,,South Pacific Ocean,,0.0001294266839977,23.245174407959,,,,32.378002,28.615536,28.60488,27.7084894180298,,,,,,,,,0.011245,0.0,365.0,365.0,1.0,0.0295491646975279,24.373411,autumn,,,,,,,TARA_999,3.472e-06,642.0,day,0.0334793198853731,2011,,
TARA_G100010149,,,"South Pacific Subtropical Gyre Province, North and South",SV Tara,TARA_20110520Z,15.2747,2011-06-17,2011-06-17 18:30:00,SRF,Surface Water,-3930.0,7.0,5,3.0,TARA_20110617T1832Z_999_EVENT_CAST,,,,,-23.3174,-133.9385,,0,Trades Biome,,Rosette Vertical Sampling System,,,,,,,South Pacific Ocean,,0.0001326725760009,23.5717239379883,,,,32.1784,28.578876,30.435495,29.9462614059448,,,,,,,,,0.20733,0.0,365.0,365.0,1.0,0.0322150252759457,24.80092225,autumn,,,,,,,TARA_999,3.623e-06,642.0,day,0.0338811539113522,2011,,
TARA_G100010148,,,"South Pacific Subtropical Gyre Province, North and South",SV Tara,TARA_20110520Z,15.2747,2011-06-17,2011-06-17 18:30:00,DCM,Deep Chlorophyll Maximum,-3930.0,152.0,150,148.0,TARA_20110617T1832Z_999_EVENT_CAST,,,,,-23.3174,-133.9385,,0,Trades Biome,,Rosette Vertical Sampling System,,,,,,,South Pacific Ocean,,0.0001326725760009,23.5717239379883,,,,32.1784,28.578876,30.435495,29.9462614059448,,,,,,,,,0.20733,0.0,365.0,365.0,1.0,0.0322150252759457,24.80092225,autumn,,,,,,,TARA_999,3.623e-06,642.0,day,0.0338811539113522,2011,,
TARA_G100010150,,,"South Pacific Subtropical Gyre Province, North and South",SV Tara,TARA_20110520Z,15.2747,2011-06-17,2011-06-17 18:30:00,MES,Marine Water Mesopelagic Zone,-3930.0,702.0,700,698.0,TARA_20110617T1832Z_999_EVENT_CAST,,,,,-23.3174,-133.9385,,0,Trades Biome,,Rosette Vertical Sampling System,,,,,,,South Pacific Ocean,,0.0001326725760009,23.5717239379883,,,,32.1784,28.578876,30.435495,29.9462614059448,,,,,,,,,0.20733,0.0,365.0,365.0,1.0,0.0322150252759457,24.80092225,autumn,,,,,,,TARA_999,3.623e-06,642.0,day,0.0338811539113522,2011,,
TARA_B000001549,0.005074472,0.003967436,"South Pacific Subtropical Gyre Province, North and South",SV Tara,TARA_20110520Z,20.0072,2011-06-19,2011-06-19 17:12:00,SRF,Surface Water,-34.0,7.0,5,3.0,TARA_20110619T1712Z_113_EVENT_PUMP,,,0.000134219,8.713e-05,-23.1108,-134.9327,,0,Trades Biome,0.030077,High Volume Peristaltic Pump,,,0.037924197,0.029183072,0.019451891,0.004080856,South Pacific Ocean,-0.072296,0.0008080607512965,78.2480087280273,,,,32.134544,28.351772,26.433764,27.8952465057373,2.222222,,,,,,,,0.68621,0.0,365.0,365.0,1.0,0.253065437078476,24.50049925,autumn,0.429599,0.691876,0.497413,0.722691,0.242017,0.21518,TARA_113,2.137e-06,643.0,day,0.451474562287331,2011,-8.044172,2.179628
TARA_P000000441,0.005074472,0.003967436,"South Pacific Subtropical Gyre Province, North and South",SV Tara,TARA_20110520Z,20.0072,2011-06-19,2011-06-19 17:58:00,ZZZ,Marine Water,-34.0,12.0,10,8.0,TARA_20110619T1800Z_113_EVENT_CAST,,,0.000134219,8.713e-05,-23.1108,-134.9329,,0,Trades Biome,0.030077,Rosette Vertical Sampling System,,,0.037924197,0.029183072,0.019451891,0.004080856,South Pacific Ocean,-0.072296,0.0008080607512965,78.2480087280273,,,,32.134544,28.351772,26.433764,27.8952465057373,2.222222,,,,,,,,0.68621,0.0,365.0,365.0,1.0,0.253065437078476,24.50049925,autumn,,,,,,,TARA_113,2.137e-06,643.0,day,0.451474562287331,2011,-8.044172,2.179628
TARA_P000000434,0.005074472,0.003967436,"South Pacific Subtropical Gyre Province, North and South",SV Tara,TARA_20110520Z,20.0072,2011-06-19,2011-06-19 17:58:00,ZZZ,Marine Water,-34.0,47.0,45,43.0,TARA_20110619T1800Z_113_EVENT_CAST,,,0.000134219,8.713e-05,-23.1108,-134.9329,,0,Trades Biome,0.030077,Rosette Vertical Sampling System,,,0.037924197,0.029183072,0.019451891,0.004080856,South Pacific Ocean,-0.072296,0.0008080607512965,78.2480087280273,0.177,0.177,0.177,32.134544,28.351772,26.433764,27.8952465057373,2.222222,,,,,,,,0.68621,0.0,365.0,365.0,1.0,0.253065437078476,24.50049925,autumn,,,,,,,TARA_113,2.137e-06,643.0,day,0.451474562287331,2011,-8.044172,2.179628
TARA_P000000435,0.005074472,0.003967436,"South Pacific Subtropical Gyre Province, North and South",SV Tara,TARA_20110520Z,20.0072,2011-06-19,2011-06-19 17:58:00,ZZZ,Marine Water,-34.0,42.0,40,38.0,TARA_20110619T1800Z_113_EVENT_CAST,,,0.000134219,8.713e-05,-23.1108,-134.9329,,0,Trades Biome,0.030077,Rosette Vertical Sampling System,,,0.037924197,0.029183072,0.019451891,0.004080856,South Pacific Ocean,-0.072296,0.0008080607512965,78.2480087280273,,,,32.134544,28.351772,26.433764,27.8952465057373,2.222222,,,,,,,,0.68621,0.0,365.0,365.0,1.0,0.253065437078476,24.50049925,autumn,,,,,,,TARA_113,2.137e-06,643.0,day,0.451474562287331,2011,-8.044172,2.179628
TARA_P000000438,0.005074472,0.003967436,"South Pacific Subtropical Gyre Province, North and South",SV Tara,TARA_20110520Z,20.0072,2011-06-19,2011-06-19 17:58:00,ZZZ,Marine Water,-34.0,27.0,25,23.0,TARA_20110619T1800Z_113_EVENT_CAST,,,0.000134219,8.713e-05,-23.1108,-134.9329,,0,Trades Biome,0.030077,Rosette Vertical Sampling System,,,0.037924197,0.029183072,0.019451891,0.004080856,South Pacific Ocean,-0.072296,0.0008080607512965,78.2480087280273,,,,32.134544,28.351772,26.433764,27.8952465057373,2.222222,,,,,,,,0.68621,0.0,365.0,365.0,1.0,0.253065437078476,24.50049925,autumn,,,,,,,TARA_113,2.137e-06,643.0,day,0.451474562287331,2011,-8.044172,2.179628
TARA_P000000437,0.005074472,0.003967436,"South Pacific Subtropical Gyre Province, North and South",SV Tara,TARA_20110520Z,20.0072,2011-06-19,2011-06-19 17:58:00,ZZZ,Marine Water,-34.0,32.0,30,28.0,TARA_20110619T1800Z_113_EVENT_CAST,,,0.000134219,8.713e-05,-23.1108,-134.9329,,0,Trades Biome,0.030077,Rosette Vertical Sampling System,,,0.037924197,0.029183072,0.019451891,0.004080856,South Pacific Ocean,-0.072296,0.0008080607512965,78.2480087280273,,,,32.134544,28.351772,26.433764,27.8952465057373,2.222222,,,,,,,,0.68621,0.0,365.0,365.0,1.0,0.253065437078476,24.50049925,autumn,,,,,,,TARA_113,2.137e-06,643.0,day,0.451474562287331,2011,-8.044172,2.179628
TARA_P000000440,0.005074472,0.003967436,"South Pacific Subtropical Gyre Province, North and South",SV Tara,TARA_20110520Z,20.0072,2011-06-19,2011-06-19 17:58:00,ZZZ,Marine Water,-34.0,17.0,15,13.0,TARA_20110619T1800Z_113_EVENT_CAST,,,0.000134219,8.713e-05,-23.1108,-134.9329,,0,Trades Biome,0.030077,Rosette Vertical Sampling System,,,0.037924197,0.029183072,0.019451891,0.004080856,South Pacific Ocean,-0.072296,0.0008080607512965,78.2480087280273,,,,32.134544,28.351772,26.433764,27.8952465057373,2.222222,,,,,,,,0.68621,0.0,365.0,365.0,1.0,0.253065437078476,24.50049925,autumn,,,,,,,TARA_113,2.137e-06,643.0,day,0.451474562287331,2011,-8.044172,2.179628
TARA_P000000436,0.005074472,0.003967436,"South Pacific Subtropical Gyre Province, North and South",SV Tara,TARA_20110520Z,20.0072,2011-06-19,2011-06-19 17:58:00,ZZZ,Marine Water,-34.0,37.0,35,33.0,TARA_20110619T1800Z_113_EVENT_CAST,,,0.000134219,8.713e-05,-23.1108,-134.9329,,0,Trades Biome,0.030077,Rosette Vertical Sampling System,,,0.037924197,0.029183072,0.019451891,0.004080856,South Pacific Ocean,-0.072296,0.0008080607512965,78.2480087280273,,,,32.134544,28.351772,26.433764,27.8952465057373,2.222222,,,,,,,,0.68621,0.0,365.0,365.0,1.0,0.253065437078476,24.50049925,autumn,,,,,,,TARA_113,2.137e-06,643.0,day,0.451474562287331,2011,-8.044172,2.179628
TARA_G100010374,0.005074472,0.003967436,"South Pacific Subtropical Gyre Province, North and South",SV Tara,TARA_20110520Z,20.0072,2011-06-19,2011-06-19 17:58:00,ZZZ,Marine Water,-34.0,54.0,52,50.0,TARA_20110619T1800Z_113_EVENT_CAST,,,0.000134219,8.713e-05,-23.1108,-134.9329,,0,Trades Biome,0.030077,Rosette Vertical Sampling System,,,0.037924197,0.029183072,0.019451891,0.004080856,South Pacific Ocean,-0.072296,0.0008080607512965,78.2480087280273,0.177,0.177,0.177,32.134544,28.351772,26.433764,27.8952465057373,2.222222,,,,,,,,0.68621,0.0,365.0,365.0,1.0,0.253065437078476,24.50049925,autumn,,,,,,,TARA_113,2.137e-06,643.0,day,0.451474562287331,2011,-8.044172,2.179628
TARA_G100009815,0.005074472,0.003967436,"South Pacific Subtropical Gyre Province, North and South",SV Tara,TARA_20110520Z,20.0072,2011-06-19,2011-06-19 17:58:00,SRF,Surface Water,-34.0,7.0,5,3.0,TARA_20110619T1800Z_113_EVENT_CAST,,,0.000134219,8.713e-05,-23.1108,-134.9329,,0,Trades Biome,0.030077,Rosette Vertical Sampling System,,,0.037924197,0.029183072,0.019451891,0.004080856,South Pacific Ocean,-0.072296,0.0008080607512965,78.2480087280273,,,,32.134544,28.351772,26.433764,27.8952465057373,2.222222,,,,,,,,0.68621,0.0,365.0,365.0,1.0,0.253065437078476,24.50049925,autumn,0.429599,0.691876,0.497413,0.722691,0.242017,0.21518,TARA_113,2.137e-06,643.0,day,0.451474562287331,2011,-8.044172,2.179628
TARA_P000000439,0.005074472,0.003967436,"South Pacific Subtropical Gyre Province, North and South",SV Tara,TARA_20110520Z,20.0072,2011-06-19,2011-06-19 17:58:00,DCM,Deep Chlorophyll Maximum,-34.0,22.0,20,18.0,TARA_20110619T1800Z_113_EVENT_CAST,,,0.000134219,8.713e-05,-23.1108,-134.9329,,0,Trades Biome,0.030077,Rosette Vertical Sampling System,,,0.037924197,0.029183072,0.019451891,0.004080856,South Pacific Ocean,-0.072296,0.0008080607512965,78.2480087280273,,,,32.134544,28.351772,26.433764,27.8952465057373,2.222222,,,,,,,,0.68621,0.0,365.0,365.0,1.0,0.253065437078476,24.50049925,autumn,0.429599,0.691876,0.497413,0.722691,0.242017,0.21518,TARA_113,2.137e-06,643.0,day,0.451474562287331,2011,-8.044172,2.179628
TARA_P100001479,0.005074472,0.003967436,"South Pacific Subtropical Gyre Province, North and South",SV Tara,TARA_20110520Z,20.0072,2011-06-19,2011-06-19 18:29:00,ZZZ,Marine Water,-34.0,50.0,0-50,0.0,TARA_20110619T1829Z_113_EVENT_NET,,,0.000134219,8.713e-05,-23.1108,-134.9328,,0,Trades Biome,0.030077,"Plankton net, type=Regent, mesh(µm)=680, mouth(m^2)=0.754296, length(m)=4",,,0.037924197,0.029183072,0.019451891,0.004080856,South Pacific Ocean,-0.072296,0.0008080607512965,78.2480087280273,,,,32.134544,28.351772,26.433764,27.8952465057373,2.222222,,,,,,,,0.68621,0.0,365.0,365.0,1.0,0.253065437078476,24.50049925,autumn,,,,,,,TARA_113,2.137e-06,643.0,day,0.451474562287331,2011,-8.044172,2.179628
TARA_P100001482,0.005074472,0.003967436,"South Pacific Subtropical Gyre Province, North and South",SV Tara,TARA_20110520Z,20.0072,2011-06-19,2011-06-19 18:40:00,ZZZ,Marine Water,-34.0,50.0,0-50,0.0,TARA_20110619T1840Z_113_EVENT_NET,,,0.000134219,8.713e-05,-23.1108,-134.9328,,0,Trades Biome,0.030077,"Plankton net, type=WPII, mesh(µm)=200, mouth(m^2)=0.248505, length(m)=2.75",,,0.037924197,0.029183072,0.019451891,0.004080856,South Pacific Ocean,-0.072296,0.0008080607512965,78.2480087280273,,,,32.134544,28.351772,26.433764,27.8952465057373,2.222222,,,,,,,,0.68621,0.0,365.0,365.0,1.0,0.253065437078476,24.50049925,autumn,,,,,,,TARA_113,2.137e-06,643.0,day,0.451474562287331,2011,-8.044172,2.179628
TARA_P100001477,0.005074472,0.003967436,"South Pacific Subtropical Gyre Province, North and South",SV Tara,TARA_20110520Z,20.0072,2011-06-19,2011-06-19 18:58:00,ZZZ,Marine Water,-34.0,50.0,0-50,0.0,TARA_20110619T1858Z_113_EVENT_NET,,,0.000134219,8.713e-05,-23.1108,-134.9326,,0,Trades Biome,0.030077,"Plankton net, type=WPII, mesh(µm)=50, mouth(m^2)=0.248505, length(m)=2.75",,,0.037924197,0.029183072,0.019451891,0.004080856,South Pacific Ocean,-0.072296,0.0008080607512965,78.2480087280273,,,,32.134544,28.351772,26.433764,27.8952465057373,2.222222,,,,,,,,0.68621,0.0,365.0,365.0,1.0,0.253065437078476,24.50049925,autumn,,,,,,,TARA_113,2.137e-06,643.0,day,0.451474562287331,2011,-8.044172,2.179628
TARA_K100000427,0.005074472,0.003967436,"South Pacific Subtropical Gyre Province, North and South",SV Tara,TARA_20110520Z,20.0072,2011-06-19,2011-06-19 19:10:00,ZZZ,Marine Water,-34.0,50.0,0-50,0.0,TARA_20110619T1910Z_113_EVENT_NET,,,0.000134219,8.713e-05,-23.1107,-134.9327,,0,Trades Biome,0.030077,"Plankton net, type=WPII, mesh(µm)=50, mouth(m^2)=0.248505, length(m)=2.75",,,0.037924197,0.029183072,0.019451891,0.004080856,South Pacific Ocean,-0.072296,0.0008080607512965,78.2480087280273,,,,32.134544,28.351772,26.433764,27.8952465057373,2.222222,,,,,,,,0.68621,0.0,365.0,365.0,1.0,0.253065437078476,24.50049925,autumn,,,,,,,TARA_113,2.137e-06,643.0,day,0.451474562287331,2011,-8.044172,2.179628
TARA_G100010453,0.005074472,0.003967436,"South Pacific Subtropical Gyre Province, North and South",SV Tara,TARA_20110520Z,20.0072,2011-06-19,2011-06-19 19:25:00,SRF,Surface Water,-34.0,7.0,5,3.0,TARA_20110619T1925Z_113_EVENT_NET,,,0.000134219,8.713e-05,-23.1107,-134.9329,,0,Trades Biome,0.030077,"Plankton net+sieve, type=single, mesh(µm)=5, mouth(m^2)=0.196349, length(m)=2.5",,,0.037924197,0.029183072,0.019451891,0.004080856,South Pacific Ocean,-0.072296,0.0008080607512965,78.2480087280273,,,,32.134544,28.351772,26.433764,27.8952465057373,2.222222,,,,,,,,0.68621,0.0,365.0,365.0,1.0,0.253065437078476,24.50049925,autumn,0.429599,0.691876,0.497413,0.722691,0.242017,0.21518,TARA_113,2.137e-06,643.0,day,0.451474562287331,2011,-8.044172,2.179628
TARA_G100010482,0.005074472,0.003967436,"South Pacific Subtropical Gyre Province, North and South",SV Tara,TARA_20110520Z,20.0072,2011-06-19,2011-06-19 20:00:00,SRF,Surface Water,-34.0,7.0,5,3.0,TARA_20110619T2000Z_113_EVENT_NET,,,0.000134219,8.713e-05,-23.1107,-134.9326,,0,Trades Biome,0.030077,"Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5",,,0.037924197,0.029183072,0.019451891,0.004080856,South Pacific Ocean,-0.072296,0.0008080607512965,78.2480087280273,,,,32.134544,28.351772,26.433764,27.8952465057373,2.222222,,,,,,,,0.68621,0.0,365.0,365.0,1.0,0.253065437078476,24.50049925,autumn,0.429599,0.691876,0.497413,0.722691,0.242017,0.21518,TARA_113,2.137e-06,643.0,day,0.451474562287331,2011,-8.044172,2.179628
TARA_K100000436,0.005074472,0.003967436,"South Pacific Subtropical Gyre Province, North and South",SV Tara,TARA_20110520Z,20.0072,2011-06-19,2011-06-19 21:17:00,ZZZ,Marine Water,-34.0,20.0,0-20,0.0,TARA_20110619T2117Z_113_EVENT_NET,,,0.000134219,8.713e-05,-23.1113,-134.9341,,0,Trades Biome,0.030077,"Plankton net, type=Bongo, mesh(µm)=300, mouth(m^2)=0.258319, length(m)=3",,,0.037924197,0.029183072,0.019451891,0.004080856,South Pacific Ocean,-0.072296,0.0008080607512965,78.2480087280273,,,,32.134544,28.351772,26.433764,27.8952465057373,2.222222,,,,,,,,0.68621,0.0,365.0,365.0,1.0,0.253065437078476,24.50049925,autumn,,,,,,,TARA_113,2.137e-06,643.0,day,0.451474562287331,2011,-8.044172,2.179628
TARA_G100010483,0.005074472,0.003967436,"South Pacific Subtropical Gyre Province, North and South",SV Tara,TARA_20110520Z,20.0072,2011-06-19,2011-06-19 22:03:00,SRF,Surface Water,-34.0,7.0,5,3.0,TARA_20110619T2203Z_113_EVENT_NET,,,0.000134219,8.713e-05,-23.1162,-134.9329,,0,Trades Biome,0.030077,"Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3",,,0.037924197,0.029183072,0.019451891,0.004080856,South Pacific Ocean,-0.072296,0.0008080607512965,78.2480087280273,,,,32.134544,28.351772,26.433764,27.8952465057373,2.222222,,,,,,,,0.68621,0.0,365.0,365.0,1.0,0.253065437078476,24.50049925,autumn,0.429599,0.691876,0.497413,0.722691,0.242017,0.21518,TARA_113,2.137e-06,643.0,day,0.451474562287331,2011,-8.044172,2.179628
TARA_N000001904,0.004760205,0.003913853,"South Pacific Subtropical Gyre Province, North and South",SV Tara,TARA_20110626Z,8.9827,2011-06-26,2011-06-26 17:55:00,SRF,Surface Water,-39.0,7.0,5,3.0,TARA_20110626T1755Z_114_EVENT_NET,,,0.000137987,7.9611e-05,-23.1594,-134.9238,,0,Trades Biome,0.032517,"Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5",,,0.033250247,0.014820823,0.01893775,0.004128875,South Pacific Ocean,-0.019231,0.0007347392383962,76.0083389282227,0.1835,0.1815,0.1795,27.868286,28.583998,27.57831,26.4587602615356,1.027778,,,,,,,1.781980309,0.53589,0.0,365.0,365.0,1.0,0.20951584726572,24.10292275,autumn,,,,,,,TARA_114,2.042e-06,643.0,day,0.385381430387497,2011,-8.044342,-0.173075
